Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%)
869,8740.189722,11-04-2015 22:20:38,5376.774864,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
870,8750.205295,11-04-2015 22:20:48,5386.790437,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
871,8760.220158,11-04-2015 22:20:58,5396.8053,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
872,8770.220897,11-04-2015 22:21:08,5406.806039,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
873,8780.236339,11-04-2015 22:21:18,5416.821481,4,1,0,4.193825245,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
874,8790.251206,11-04-2015 22:21:28,5426.836347,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
875,8800.251623,11-04-2015 22:21:38,5436.836764,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
876,8810.251759,11-04-2015 22:21:48,5446.836901,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
877,8820.266815,11-04-2015 22:21:58,5456.851957,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
878,8830.267374,11-04-2015 22:22:08,5466.852516,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
879,8840.282289,11-04-2015 22:22:18,5476.867431,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
880,8850.297864,11-04-2015 22:22:28,5486.883005,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
881,8860.298268,11-04-2015 22:22:38,5496.88341,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
882,8870.313832,11-04-2015 22:22:48,5506.898974,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
883,8880.313852,11-04-2015 22:22:58,5516.898994,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
884,8890.329373,11-04-2015 22:23:08,5526.914515,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
885,8900.34451,11-04-2015 22:23:18,5536.929652,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
886,8910.344854,11-04-2015 22:23:28,5546.929995,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
887,8920.360356,11-04-2015 22:23:38,5556.945498,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
888,8930.375909,11-04-2015 22:23:48,5566.961051,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
889,8940.391485,11-04-2015 22:23:58,5576.976627,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
890,8950.407001,11-04-2015 22:24:08,5586.992143,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
891,8960.407034,11-04-2015 22:24:18,5596.992176,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
892,8970.422509,11-04-2015 22:24:28,5607.007651,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
893,8980.438036,11-04-2015 22:24:38,5617.023178,4,1,0,4.193825245,0.423187362,0,1.752610067,0,6.48E-05,0,0,0,0,2.423187362,0
894,8990.453598,11-04-2015 22:24:48,5627.038739,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
895,9000.46916,11-04-2015 22:24:58,5637.054302,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
896,9010.48428,11-04-2015 22:25:08,5647.069421,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.22E-05,0,0,0,0,2.423187362,0
897,9020.499745,11-04-2015 22:25:18,5657.084887,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
898,9030.499797,11-04-2015 22:25:28,5667.084939,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
899,9040.515298,11-04-2015 22:25:38,5677.100439,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
900,9050.515701,11-04-2015 22:25:48,5687.100843,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
901,9060.530858,11-04-2015 22:25:58,5697.116,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
902,9070.531162,11-04-2015 22:26:08,5707.116304,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
903,9080.546734,11-04-2015 22:26:18,5717.131876,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
904,9090.562307,11-04-2015 22:26:28,5727.147449,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
905,9100.577832,11-04-2015 22:26:38,5737.162974,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
906,9110.593123,11-04-2015 22:26:48,5747.178264,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
907,9120.593422,11-04-2015 22:26:58,5757.178563,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
908,9130.608902,11-04-2015 22:27:08,5767.194044,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
909,9140.624049,11-04-2015 22:27:18,5777.209191,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
910,9150.624072,11-04-2015 22:27:28,5787.209214,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
911,9160.639952,11-04-2015 22:27:38,5797.225094,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
912,9170.655475,11-04-2015 22:27:48,5807.240616,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
913,9180.671028,11-04-2015 22:27:58,5817.25617,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
914,9190.686547,11-04-2015 22:28:08,5827.271689,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
915,9200.701806,11-04-2015 22:28:18,5837.286948,4,1,0,4.193825245,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
916,9210.702122,11-04-2015 22:28:28,5847.287264,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
917,9220.717452,11-04-2015 22:28:38,5857.302594,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
918,9230.717684,11-04-2015 22:28:48,5867.302826,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
919,9240.733161,11-04-2015 22:28:58,5877.318303,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
920,9250.748689,11-04-2015 22:29:08,5887.333831,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
921,9260.764287,11-04-2015 22:29:18,5897.349429,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
922,9270.779393,11-04-2015 22:29:28,5907.364535,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
923,9280.779405,11-04-2015 22:29:38,5917.364546,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
924,9290.779567,11-04-2015 22:29:48,5927.364709,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
925,9300.779595,11-04-2015 22:29:58,5937.364737,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
926,9310.795253,11-04-2015 22:30:08,5947.380394,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
927,9320.810692,11-04-2015 22:30:18,5957.395834,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
928,9330.826245,11-04-2015 22:30:28,5967.411387,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
929,9340.841825,11-04-2015 22:30:38,5977.426966,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
930,9350.857348,11-04-2015 22:30:48,5987.44249,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
931,9360.873004,11-04-2015 22:30:58,5997.458146,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
932,9370.888493,11-04-2015 22:31:08,6007.473635,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
933,9380.904016,11-04-2015 22:31:18,6017.489158,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
934,9390.919593,11-04-2015 22:31:28,6027.504735,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
935,9400.935151,11-04-2015 22:31:38,6037.520292,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
936,9410.950507,11-04-2015 22:31:48,6047.535649,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
937,9420.966266,11-04-2015 22:31:58,6057.551408,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
938,9430.981736,11-04-2015 22:32:09,6067.566877,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
939,9440.997398,11-04-2015 22:32:19,6077.58254,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
940,9451.012719,11-04-2015 22:32:29,6087.597861,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
941,9461.01287,11-04-2015 22:32:39,6097.598012,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
942,9471.028611,11-04-2015 22:32:49,6107.613753,4,1,0,4.193825245,0.423187362,0,1.752610067,0,6.48E-05,0,0,0,0,2.423187362,0
943,9481.043846,11-04-2015 22:32:59,6117.628987,4,1,0,4.193825245,0.423187362,0,1.752610067,0,6.48E-05,0,0,0,0,2.423187362,0
944,9491.043884,11-04-2015 22:33:09,6127.629026,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
945,9501.059437,11-04-2015 22:33:19,6137.644578,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
946,9511.074948,11-04-2015 22:33:29,6147.66009,4,1,0,4.193825245,0.423187362,0,1.752610067,0,3.22E-05,0,0,0,0,2.423187362,0
947,9521.090421,11-04-2015 22:33:39,6157.675563,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
948,9531.106169,11-04-2015 22:33:49,6167.69131,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
949,9541.121665,11-04-2015 22:33:59,6177.706806,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
950,9551.137316,11-04-2015 22:34:09,6187.722458,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
951,9561.152814,11-04-2015 22:34:19,6197.737955,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
952,9571.168344,11-04-2015 22:34:29,6207.753486,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
953,9581.168367,11-04-2015 22:34:39,6217.753509,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
954,9591.183931,11-04-2015 22:34:49,6227.769073,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
955,9601.199347,11-04-2015 22:34:59,6237.784489,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
956,9611.199364,11-04-2015 22:35:09,6247.784505,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
957,9621.21473,11-04-2015 22:35:19,6257.799871,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
958,9631.230404,11-04-2015 22:35:29,6267.815546,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
959,9641.245942,11-04-2015 22:35:39,6277.831084,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
960,9651.261553,11-04-2015 22:35:49,6287.846695,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
961,9661.277091,11-04-2015 22:35:59,6297.862233,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
962,9671.29254,11-04-2015 22:36:09,6307.877682,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
963,9681.292596,11-04-2015 22:36:19,6317.877738,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
964,9691.308095,11-04-2015 22:36:29,6327.893237,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
965,9701.323555,11-04-2015 22:36:39,6337.908697,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
966,9711.323592,11-04-2015 22:36:49,6347.908733,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
967,9721.339163,11-04-2015 22:36:59,6357.924305,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
968,9731.354716,11-04-2015 22:37:09,6367.939858,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
969,9741.369727,11-04-2015 22:37:19,6377.954869,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
970,9751.37019,11-04-2015 22:37:29,6387.955332,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
971,9761.385741,11-04-2015 22:37:39,6397.970883,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
972,9771.400777,11-04-2015 22:37:49,6407.985918,4,1,0,4.193663597,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
973,9781.401215,11-04-2015 22:37:59,6417.986357,4,1,0,4.193663597,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
974,9791.416768,11-04-2015 22:38:09,6428.00191,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
975,9801.431808,11-04-2015 22:38:19,6438.016949,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
976,9811.432258,11-04-2015 22:38:29,6448.0174,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
977,9821.447832,11-04-2015 22:38:39,6458.032974,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
978,9831.462861,11-04-2015 22:38:49,6468.048003,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
979,9841.463308,11-04-2015 22:38:59,6478.04845,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
980,9851.478873,11-04-2015 22:39:09,6488.064015,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
981,9861.493752,11-04-2015 22:39:19,6498.078893,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
982,9871.494434,11-04-2015 22:39:29,6508.079576,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
983,9881.509891,11-04-2015 22:39:39,6518.095033,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
984,9891.510027,11-04-2015 22:39:49,6528.095169,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
985,9901.525416,11-04-2015 22:39:59,6538.110557,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
986,9911.540857,11-04-2015 22:40:09,6548.125998,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
987,9921.540919,11-04-2015 22:40:19,6558.126061,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
988,9931.556062,11-04-2015 22:40:29,6568.141204,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
989,9941.556357,11-04-2015 22:40:39,6578.141499,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
990,9951.5719,11-04-2015 22:40:49,6588.157042,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
991,9961.587536,11-04-2015 22:40:59,6598.172678,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
992,9971.602527,11-04-2015 22:41:09,6608.187669,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
993,9981.602542,11-04-2015 22:41:19,6618.187684,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
994,9991.618576,11-04-2015 22:41:29,6628.203717,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
995,10001.63375,11-04-2015 22:41:39,6638.218895,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
996,10011.64971,11-04-2015 22:41:49,6648.234855,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
997,10021.66522,11-04-2015 22:41:59,6658.250357,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
998,10031.68076,11-04-2015 22:42:09,6668.265906,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
999,10041.69627,11-04-2015 22:42:19,6678.281415,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
1000,10051.71188,11-04-2015 22:42:29,6688.297024,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1001,10061.7119,11-04-2015 22:42:39,6698.297043,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
1002,10071.72715,11-04-2015 22:42:49,6708.312289,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1003,10081.74287,11-04-2015 22:42:59,6718.328016,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1004,10091.75847,11-04-2015 22:43:09,6728.343611,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1005,10101.77358,11-04-2015 22:43:19,6738.358718,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1006,10111.77392,11-04-2015 22:43:29,6748.359062,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1007,10121.78946,11-04-2015 22:43:39,6758.374602,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
1008,10131.80506,11-04-2015 22:43:49,6768.390207,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1009,10141.82057,11-04-2015 22:43:59,6778.405713,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1010,10151.83615,11-04-2015 22:44:09,6788.421289,4,1,0,4.193501472,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
1011,10161.85161,11-04-2015 22:44:19,6798.43675,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1012,10171.85163,11-04-2015 22:44:29,6808.436772,4,1,0,4.193663597,0.423187362,0,1.752610067,0,6.48E-05,0,0,0,0,2.423187362,0
1013,10181.86718,11-04-2015 22:44:39,6818.45232,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1014,10191.88272,11-04-2015 22:44:49,6828.467865,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1015,10201.89827,11-04-2015 22:44:59,6838.483414,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
1016,10211.91384,11-04-2015 22:45:09,6848.498979,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1017,10221.92942,11-04-2015 22:45:19,6858.514565,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
1018,10231.94477,11-04-2015 22:45:29,6868.529912,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1019,10241.96054,11-04-2015 22:45:39,6878.545681,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1020,10251.97609,11-04-2015 22:45:50,6888.561231,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1021,10261.99162,11-04-2015 22:46:00,6898.576764,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1022,10272.00718,11-04-2015 22:46:10,6908.592324,4,1,0,4.193339825,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1023,10282.02277,11-04-2015 22:46:20,6918.607907,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1024,10292.03831,11-04-2015 22:46:30,6928.623449,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1025,10302.05384,11-04-2015 22:46:40,6938.638984,4,1,0,4.193339825,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1026,10312.06928,11-04-2015 22:46:50,6948.654426,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
1027,10322.06931,11-04-2015 22:47:00,6958.654455,4,1,0,4.193339825,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1028,10332.08458,11-04-2015 22:47:10,6968.669721,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1029,10342.1005,11-04-2015 22:47:20,6978.685641,4,1,0,4.193501472,0.423187362,0,1.752610067,0,6.48E-05,0,0,0,0,2.423187362,0
1030,10352.116,11-04-2015 22:47:30,6988.701137,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1031,10362.1314,11-04-2015 22:47:40,6998.716542,4,1,0,4.193663597,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
1032,10372.13148,11-04-2015 22:47:50,7008.716624,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1033,10382.14705,11-04-2015 22:48:00,7018.73219,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1034,10392.16261,11-04-2015 22:48:10,7028.747757,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1035,10402.17819,11-04-2015 22:48:20,7038.763329,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
1036,10412.19372,11-04-2015 22:48:30,7048.77886,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1037,10422.20905,11-04-2015 22:48:40,7058.794192,4,1,0,4.193339825,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1038,10432.22484,11-04-2015 22:48:50,7068.809986,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1039,10442.24036,11-04-2015 22:49:00,7078.825499,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1040,10452.25598,11-04-2015 22:49:10,7088.841124,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
1041,10462.27129,11-04-2015 22:49:20,7098.856429,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1042,10472.2713,11-04-2015 22:49:30,7108.856443,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1043,10482.287,11-04-2015 22:49:40,7118.872137,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
1044,10492.30247,11-04-2015 22:49:50,7128.887615,4,1,0,4.193339825,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1045,10502.31803,11-04-2015 22:50:00,7138.903175,4,1,0,4.193501472,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1046,10512.33359,11-04-2015 22:50:10,7148.918736,4,1,0,4.193501472,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
1047,10522.3492,11-04-2015 22:50:20,7158.934345,4,1,0,4.193339825,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
1048,10532.36473,11-04-2015 22:50:30,7168.949868,4,1,0,4.193339825,0.423187362,0,1.752610067,0,-3.23E-05,0,0,0,0,2.423187362,0
