Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%),,,,,
3230,14273.74654,11-12-2015 21:25:52,177.5566858,7,1,-1.666862249,3.659116745,2.061032338,0.702880607,7.920571687,2.734778574,-0.015767669,0,0,0,0,1.363151731,82.52514855,,0.001618862,,,
3231,14274.74948,11-12-2015 21:25:53,178.5596203,7,1,-1.666862249,3.657497883,2.061032338,0.703345034,7.920571687,2.736477578,-0.001392221,0,0,0,0,1.362687304,82.49695083,,0.001780749,,,
3232,14275.75235,11-12-2015 21:25:54,179.5624947,7,1,-1.667042851,3.655717134,2.061032338,0.703809424,7.920571687,2.738175699,-0.001197958,0,0,0,0,1.362222914,82.46875535,,0.019102335,,,
3233,14276.75529,11-12-2015 21:25:55,180.5654349,7,1,-1.389085174,3.674819469,2.061032338,0.704234151,7.920571687,2.739732205,0.003043413,0,0,0,0,1.361798187,82.44296801,,0.000647544,,,
3234,14277.75819,11-12-2015 21:25:56,181.5683338,7,1,-1.389265776,3.674171925,2.061032338,0.704621143,7.920571687,2.741154234,0.003270054,0,0,0,0,1.361411195,82.41947175,,0.000809431,,,
3235,14278.76113,11-12-2015 21:25:57,182.5712766,7,1,-1.389085174,3.673362494,2.061032338,0.705008156,7.920571687,2.742576034,0.003399563,0,0,0,0,1.361024182,82.39597423,,0.000809432,,,
3236,14279.7641,11-12-2015 21:25:58,183.5742449,7,1,-1.389265776,3.672553062,2.061032338,0.705395194,7.920571687,2.743997603,-0.000485659,0,0,0,0,1.360637144,82.37247518,,0.000647306,,,
3237,14280.76709,11-12-2015 21:25:59,184.5772343,7,1,-1.388904572,3.671905756,2.061032338,0.705782221,7.920571687,2.745418822,-0.000485611,0,0,0,0,1.360250117,82.3489768,,0.000971317,,,
3238,14281.76987,11-12-2015 21:26:00,185.5800085,7,1,-1.389085174,3.670934439,2.061032338,0.706169181,7.920571687,2.746839501,-0.000550365,0,0,0,0,1.359863157,82.32548249,,0.000809431,,,
3239,14282.77288,11-12-2015 21:26:01,186.5830222,7,1,-1.389265776,3.670125008,2.061032338,0.706556242,7.920571687,2.748260269,-0.000517988,0,0,0,0,1.359476096,82.30198204,,0.000485659,,,
3240,14283.77571,11-12-2015 21:26:02,187.5858474,7,1,-1.389085174,3.669639349,2.061032338,0.706943213,7.920571687,2.749680417,-0.000453281,0,0,0,0,1.359089125,82.27848706,,0.000647545,,,
3241,14284.77862,11-12-2015 21:26:03,188.5887633,7,1,-1.389085174,3.668991804,2.061032338,0.707330219,7.920571687,2.751100445,-0.000453281,0,0,0,0,1.358702119,82.25498996,,0.000647545,,,
3242,14285.78154,11-12-2015 21:26:04,189.5916823,7,1,-1.389085174,3.668344259,2.061032338,0.707717226,7.920571687,2.752520202,-0.000453281,0,0,0,0,1.358315112,82.2314928,,0.060707093,,,
3243,14286.78446,11-12-2015 21:26:05,190.5946055,7,1,-0.55611521,3.729051352,2.061032338,0.707973546,7.920571687,2.753465695,0.0118824,0,0,0,0,1.358058792,82.2159303,,0.000971317,,,
3244,14287.78741,11-12-2015 21:26:06,191.5975525,7,1,-0.556295812,3.730022669,2.061032338,0.708128513,7.920571687,2.754043612,0.012206173,0,0,0,0,1.357903825,82.20652147,,0.000323772,,,
3245,14288.79036,11-12-2015 21:26:07,192.6004969,7,1,-0.556295812,3.730346441,2.061032338,0.708283505,7.920571687,2.754621746,0.012368059,0,0,0,0,1.357748833,82.19711112,,0.000485659,,,
3246,14289.79325,11-12-2015 21:26:08,193.6033913,7,1,-0.556295812,3.7308321,2.061032338,0.708438477,7.920571687,2.755199884,0.000453281,0,0,0,0,1.357593861,82.18770198,,0.000485659,,,
3247,14290.79624,11-12-2015 21:26:09,194.606378,7,1,-0.55611521,3.731317759,2.061032338,0.708593454,7.920571687,2.755778104,0.00035615,0,0,0,0,1.357438884,82.17829253,,0.000161886,,,
3248,14291.7991,11-12-2015 21:26:10,195.6092452,7,1,-0.556295812,3.731479645,2.061032338,0.708748422,7.920571687,2.756356338,0.000259018,0,0,0,0,1.357283916,82.16888364,,0.000161886,,,
3249,14292.80199,11-12-2015 21:26:11,196.6121366,7,1,-0.556295812,3.731641531,2.061032338,0.708903393,7.920571687,2.756934621,0.000194263,0,0,0,0,1.357128945,82.15947456,,0.000161886,,,
3250,14293.8049,11-12-2015 21:26:12,197.615038,7,1,-0.556295812,3.731803417,2.061032338,0.709058364,7.920571687,2.757512944,0.000129509,0,0,0,0,1.356973974,82.15006548,,0.000323773,,,
3251,14294.80549,11-12-2015 21:26:13,198.6156336,7,1,-0.556476414,3.73212719,2.061032338,0.709212976,7.920571687,2.75808996,0.000129509,0,0,0,0,1.356819362,82.1406782,,0.000485658,,,
3252,14295.81464,11-12-2015 21:26:14,199.6247858,7,1,-0.55611521,3.732612848,2.061032338,0.709368906,7.920571687,2.758671925,0.000194263,0,0,0,0,1.356663432,82.1312109,,0.057469606,,,
3253,14296.8176,11-12-2015 21:26:15,200.6277388,7,1,-1.333096266,3.675143242,2.061032338,0.709648509,7.920571687,2.759703482,-0.011332035,0,0,0,0,1.356383829,82.11423477,,0.001456976,,,
3254,14297.82053,11-12-2015 21:26:16,201.6306755,7,1,-1.332915664,3.673686266,2.061032338,0.710019865,7.920571687,2.761068007,-0.011655807,0,0,0,0,1.356012473,82.09168786,,0.000971317,,,
3255,14298.82344,11-12-2015 21:26:17,202.6335776,7,1,-1.332915664,3.672714949,2.061032338,0.710391206,7.920571687,2.762432017,-0.011914825,0,0,0,0,1.355641132,82.06914186,,0.000971079,,,
3256,14299.82632,11-12-2015 21:26:18,203.6364574,7,1,-1.332915664,3.67174387,2.061032338,0.710762543,7.920571687,2.763795642,-0.000809383,0,0,0,0,1.355269795,82.0465961,,0.000809431,,,
3257,14300.82937,11-12-2015 21:26:19,204.6395074,7,1,-1.332915664,3.670934439,2.061032338,0.711133942,7.920571687,2.765159186,-0.00061512,0,0,0,0,1.354898396,82.02404658,,0.000647545,,,
3258,14301.83215,11-12-2015 21:26:20,205.6422953,7,1,-1.332915664,3.670286894,2.061032338,0.71150524,7.920571687,2.766522086,-0.000517988,0,0,0,0,1.354527098,82.00150318,,0.000647545,,,
3259,14302.83509,11-12-2015 21:26:21,206.6452334,7,1,-1.332915664,3.669639349,2.061032338,0.711876586,7.920571687,2.767884914,-0.000453281,0,0,0,0,1.354155752,81.97895688,,0.000485659,,,
3260,14303.83802,11-12-2015 21:26:22,207.6481598,7,1,-1.332915664,3.66915369,2.061032338,0.712247933,7.920571687,2.769247527,-0.000388527,0,0,0,0,1.353784405,81.95641051,,0.000647545,,,
3261,14304.84094,11-12-2015 21:26:23,208.6510821,7,1,-1.332735062,3.668506145,2.061032338,0.712619289,7.920571687,2.770609929,-0.000388527,0,0,0,0,1.353413049,81.9338636,,0.000647544,,,
3262,14305.84382,11-12-2015 21:26:24,209.6539658,7,1,-1.332915664,3.667858601,2.061032338,0.71299062,7.920571687,2.771972043,-0.000420904,0,0,0,0,1.353041718,81.9113182,,0.01586461,,,
3263,14306.84674,11-12-2015 21:26:25,210.6568858,7,1,-1.111308098,3.683723211,2.061032338,0.713324076,7.920571687,2.773198107,0.00284915,0,0,0,0,1.352708262,81.89107239,,0.000161886,,,
3264,14307.84966,11-12-2015 21:26:26,211.659804,7,1,-1.111308098,3.683561325,2.061032338,0.7136337,7.920571687,2.774338637,0.003011036,0,0,0,0,1.352398638,81.87227354,,0.000323772,,,
3265,14308.85261,11-12-2015 21:26:27,212.6627531,7,1,-1.1114887,3.683237553,2.061032338,0.713943331,7.920571687,2.775479131,0.003011036,0,0,0,0,1.352089007,81.85347427,,0.000161887,,,
3266,14309.85551,11-12-2015 21:26:28,213.6656481,7,1,-1.111127496,3.683075666,2.061032338,0.714252939,7.920571687,2.77661948,-9.71E-05,0,0,0,0,1.351779399,81.83467639,,0.000323772,,,
3267,14310.85852,11-12-2015 21:26:29,214.668666,7,1,-1.111308098,3.682751894,2.061032338,0.714562578,7.920571687,2.777759856,-0.000161886,0,0,0,0,1.35146976,81.81587663,,0.000323772,,,
3268,14311.86134,11-12-2015 21:26:30,215.6714797,7,1,-1.1114887,3.682428122,2.061032338,0.714872167,7.920571687,2.778899961,-0.000161886,0,0,0,0,1.351160171,81.79707991,,0,,,
3269,14312.86429,11-12-2015 21:26:31,216.6744324,7,1,-1.111308098,3.682428122,2.061032338,0.715181796,7.920571687,2.780040133,-0.000161886,0,0,0,0,1.350850542,81.77828076,,0.000485659,,,
3270,14313.86707,11-12-2015 21:26:32,217.677212,7,1,-1.111308098,3.681942463,2.061032338,0.715491371,7.920571687,2.78118003,-0.000194263,0,0,0,0,1.350540967,81.75948488,,0.000323773,,,
3271,14314.87006,11-12-2015 21:26:33,218.6801991,7,1,-1.111669302,3.68161869,2.061032338,0.715801003,7.920571687,2.782320067,-0.000194263,0,0,0,0,1.350231335,81.74068555,,0.000161886,,,
3272,14315.87297,11-12-2015 21:26:34,219.6831149,7,1,-1.111308098,3.681456804,2.061032338,0.716110625,7.920571687,2.783459981,-0.000194263,0,0,0,0,1.349921713,81.72188682,,0.000161886,,,
3273,14316.87595,11-12-2015 21:26:35,220.6860882,7,1,-1.111308098,3.681294918,2.061032338,0.716420255,7.920571687,2.784599849,-0.000129509,0,0,0,0,1.349612083,81.70308761,,0.000323772,,,
3274,14317.87882,11-12-2015 21:26:36,221.6889642,7,1,-1.1114887,3.680971146,2.061032338,0.716729867,7.920571687,2.785739562,-0.000129509,0,0,0,0,1.349302471,81.68428948,,0.000323773,,,
3275,14318.88177,11-12-2015 21:26:37,222.691914,7,1,-1.1114887,3.680647373,2.061032338,0.717039508,7.920571687,2.786879297,-0.000194263,0,0,0,0,1.34899283,81.6654896,,0.000161886,,,
3276,14319.88467,11-12-2015 21:26:38,223.6948068,7,1,-1.1114887,3.680485487,2.061032338,0.717349124,7.920571687,2.788018864,-0.000161886,0,0,0,0,1.348683214,81.64669124,,0.000485659,,,
3277,14320.88772,11-12-2015 21:26:39,224.6978657,7,1,-1.1114887,3.679999828,2.061032338,0.717658775,7.920571687,2.789158481,-0.000226641,0,0,0,0,1.348373563,81.62789075,,0,,,
3278,14321.89052,11-12-2015 21:26:40,225.7006663,7,1,-1.111308098,3.679999828,2.061032338,0.717968355,7.920571687,2.790297746,-0.000129509,0,0,0,0,1.348063983,81.60909457,,0.000485658,,,
3279,14322.89346,11-12-2015 21:26:41,226.7036002,7,1,-1.1114887,3.67951417,2.061032338,0.718277991,7.920571687,2.791437142,-0.000226641,0,0,0,0,1.347754347,81.590295,,0.000161887,,,
3280,14323.89634,11-12-2015 21:26:42,227.7064769,7,1,-1.1114887,3.679352283,2.061032338,0.718587596,7.920571687,2.792576354,-0.000194263,0,0,0,0,1.347444742,81.5714973,,0.000161886,,,
3281,14324.89931,11-12-2015 21:26:43,228.7094553,7,1,-1.1114887,3.679190397,2.061032338,0.718897234,7.920571687,2.793715615,-0.000194263,0,0,0,0,1.347135104,81.5526976,,0.000323772,,,
3282,14325.90901,11-12-2015 21:26:44,229.7191499,7,1,-1.111308098,3.678866625,2.061032338,0.719208945,7.920571687,2.794862435,-0.000194263,0,0,0,0,1.346823393,81.53377204,,0,,,
3283,14326.91196,11-12-2015 21:26:45,230.7221025,7,1,-1.111308098,3.678866625,2.061032338,0.719518569,7.920571687,2.796001502,-0.000161886,0,0,0,0,1.346513769,81.51497319,,0.000323773,,,
3284,14327.9149,11-12-2015 21:26:46,231.7250411,7,1,-1.111308098,3.678542852,2.061032338,0.719828194,7.920571687,2.797140483,-0.000194263,0,0,0,0,1.346204144,81.49617428,,0.000323772,,,
3285,14328.91777,11-12-2015 21:26:47,232.7279104,7,1,-1.111127496,3.67821908,2.061032338,0.720137812,7.920571687,2.798279364,-0.000194263,0,0,0,0,1.345894526,81.4773758,,0.000161886,,,
3286,14329.92074,11-12-2015 21:26:48,233.7308862,7,1,-1.1114887,3.678057194,2.061032338,0.720447441,7.920571687,2.799418218,-0.000161886,0,0,0,0,1.345584897,81.45857664,,0.000161886,,,
3287,14330.92372,11-12-2015 21:26:49,234.7338581,7,1,-1.1114887,3.677895308,2.061032338,0.720757072,7.920571687,2.800556999,-0.000129509,0,0,0,0,1.345275266,81.43977737,,0.000485659,,,
3288,14331.9266,11-12-2015 21:26:50,235.736743,7,1,-1.111849904,3.677409649,2.061032338,0.721066675,7.920571687,2.801695606,-0.000194263,0,0,0,0,1.344965663,81.4209798,,0.000161886,,,
3289,14332.92952,11-12-2015 21:26:51,236.7396649,7,1,-1.111308098,3.677247763,2.061032338,0.721376293,7.920571687,2.802834193,-0.000161886,0,0,0,0,1.344656045,81.40218131,,0.000161887,,,
3290,14333.93242,11-12-2015 21:26:52,237.7425638,7,1,-1.1114887,3.677085876,2.061032338,0.721685913,7.920571687,2.803972722,-0.000129509,0,0,0,0,1.344346425,81.3833827,,0.000161886,,,
3291,14334.93537,11-12-2015 21:26:53,238.7455101,7,1,-1.1114887,3.67692399,2.061032338,0.721995537,7.920571687,2.80511122,-0.000129509,0,0,0,0,1.344036801,81.36458386,,0.000323772,,,
3292,14335.93831,11-12-2015 21:26:54,239.7484499,7,1,-1.111308098,3.676600218,2.061032338,0.722305154,7.920571687,2.806249619,-0.000161886,0,0,0,0,1.343727184,81.34578543,,0.032539129,,,
3293,14336.94114,11-12-2015 21:26:55,240.7512786,7,1,-0.666828692,3.709139347,2.061032338,0.722527716,7.920571687,2.807072115,0.006410694,0,0,0,0,1.343504622,81.33227256,,0.000647545,,,
3294,14337.94409,11-12-2015 21:26:56,241.7542269,7,1,-0.666467488,3.709786892,2.061032338,0.722713456,7.920571687,2.807761118,0.006540203,0,0,0,0,1.343318882,81.32099534,,0.000323772,,,
3295,14338.94703,11-12-2015 21:26:57,242.757167,7,1,-0.66664809,3.710110664,2.061032338,0.722899192,7.920571687,2.808450182,0.006669712,0,0,0,0,1.343133146,81.30971836,,0.000323773,,,
3296,14339.94988,11-12-2015 21:26:58,243.7600197,7,1,-0.666467488,3.710434437,2.061032338,0.723084918,7.920571687,2.809139281,0.000291395,0,0,0,0,1.34294742,81.29844199,,0.000161886,,,
3297,14340.95291,11-12-2015 21:26:59,244.7630479,7,1,-0.667009294,3.710596323,2.061032338,0.723270669,7.920571687,2.809828511,0.000194263,0,0,0,0,1.342761669,81.2871641,,0.028815746,,,
3298,14341.95576,11-12-2015 21:27:00,245.7658994,7,1,-0.277615696,3.739412069,2.061032338,0.723378882,7.920571687,2.810231631,0.005860281,0,0,0,0,1.342653456,81.28059394,,0.000809431,,,
3299,14342.95863,11-12-2015 21:27:01,246.7687752,7,1,-0.27797693,3.7402215,2.061032338,0.723456249,7.920571687,2.810520977,0.00598979,0,0,0,0,1.342576089,81.27589659,,0.000971318,,,
3300,14343.96155,11-12-2015 21:27:02,247.7716919,7,1,-0.277796298,3.741192818,2.061032338,0.723533611,7.920571687,2.81081037,0.006086922,0,0,0,0,1.342498727,81.27119955,,0.000485658,,,
3301,14344.96454,11-12-2015 21:27:03,248.7746858,7,1,-0.277615696,3.741678476,2.061032338,0.723610976,7.920571687,2.811099825,0.000485659,0,0,0,0,1.342421362,81.26650233,,0.000647545,,,
3302,14345.96739,11-12-2015 21:27:04,249.7775313,7,1,-0.277796298,3.742326021,2.061032338,0.723688334,7.920571687,2.811389301,0.000388527,0,0,0,0,1.342344004,81.26180553,,0.028006315,,,
3303,14346.97033,11-12-2015 21:27:05,250.780471,7,1,-0.666467488,3.714319706,2.061032338,0.723845953,7.920571687,2.811975331,-0.005309868,0,0,0,0,1.342186385,81.25223568,,0.000485659,,,
3304,14347.97338,11-12-2015 21:27:06,251.7835212,7,1,-0.667009294,3.713834047,2.061032338,0.72403171,7.920571687,2.812665237,-0.005568886,0,0,0,0,1.342000628,81.24095743,,0,,,
3305,14348.97615,11-12-2015 21:27:07,252.7862912,7,1,-0.66664809,3.713834047,2.061032338,0.724217411,7.920571687,2.813354909,-0.00563364,0,0,0,0,1.341814927,81.22968258,,0,,,
3306,14349.97911,11-12-2015 21:27:08,253.7892513,7,1,-0.666467488,3.713834047,2.061032338,0.724403154,7.920571687,2.814044719,-6.48E-05,0,0,0,0,1.341629184,81.21840517,,0.000161886,,,
3307,14350.98199,11-12-2015 21:27:09,254.7921314,7,1,-0.66664809,3.713672161,2.061032338,0.724588894,7.920571687,2.814734504,-6.48E-05,0,0,0,0,1.341443444,81.20712795,,0.04500413,,,
3308,14351.98482,11-12-2015 21:27:10,255.7949651,7,1,-0.056188729,3.758676291,2.061032338,0.724650822,7.920571687,2.814965021,0.009000826,0,0,0,0,1.341381516,81.20336799,,0.001133203,,,
3309,14352.98777,11-12-2015 21:27:11,256.7979119,7,1,-0.056188729,3.759809494,2.061032338,0.724666485,7.920571687,2.815023904,0.009162712,0,0,0,0,1.341365853,81.20241701,,0.000971317,,,
3310,14353.99076,11-12-2015 21:27:12,257.8009019,7,1,-0.056188729,3.760780811,2.061032338,0.724682148,7.920571687,2.8150828,0.00942173,0,0,0,0,1.34135019,81.20146603,,0.000647545,,,
3311,14354.99373,11-12-2015 21:27:13,258.8038737,7,1,-0.056188729,3.761428356,2.061032338,0.724697806,7.920571687,2.815141693,0.000615168,0,0,0,0,1.341334532,81.20051535,,0.000809431,,,
3312,14356.00341,11-12-2015 21:27:14,259.8135503,7,1,-0.056188729,3.762237787,2.061032338,0.724713583,7.920571687,2.815201043,0.000485659,0,0,0,0,1.341318755,81.19955745,,0.000485659,,,
3313,14357.00635,11-12-2015 21:27:15,260.8164876,7,1,-0.056188729,3.762723446,2.061032338,0.724729245,7.920571687,2.815259969,0.000453281,0,0,0,0,1.341303093,81.19860653,,0.000647545,,,
3314,14358.00925,11-12-2015 21:27:16,261.8193901,7,1,-0.056369338,3.763370991,2.061032338,0.724744905,7.920571687,2.8153189,0.000388527,0,0,0,0,1.341287433,81.19765573,,0.000647545,,,
3315,14359.01214,11-12-2015 21:27:17,262.8222827,7,1,-0.056008119,3.764018536,2.061032338,0.72476056,7.920571687,2.815377822,0.000388527,0,0,0,0,1.341271778,81.19670523,,0.000485658,,,
3316,14360.0152,11-12-2015 21:27:18,263.8253453,7,1,-0.056188729,3.764504194,2.061032338,0.724776223,7.920571687,2.815436785,0.000388527,0,0,0,0,1.341256115,81.19575425,,0.000485659,,,
3317,14361.01811,11-12-2015 21:27:19,264.8282485,7,1,-0.056369338,3.764989853,2.061032338,0.724791871,7.920571687,2.815495697,0.000323772,0,0,0,0,1.341240467,81.19480418,,0.000647545,,,
3318,14362.02094,11-12-2015 21:27:20,265.8310768,7,1,-0.056008119,3.765637398,2.061032338,0.724807518,7.920571687,2.815554611,0.000323772,0,0,0,0,1.34122482,81.19385418,,0.000323772,,,
3319,14363.02383,11-12-2015 21:27:21,266.8339739,7,1,-0.056369338,3.76596117,2.061032338,0.724823179,7.920571687,2.815613587,0.000291395,0,0,0,0,1.341209159,81.19290332,,0.000647545,,,
3320,14364.02678,11-12-2015 21:27:22,267.8369253,7,1,-0.056008119,3.766608715,2.061032338,0.724838829,7.920571687,2.815672533,0.000323772,0,0,0,0,1.341193509,81.19195313,,0.000323772,,,
3321,14365.02966,11-12-2015 21:27:23,268.8398048,7,1,-0.056188729,3.766932487,2.061032338,0.724854494,7.920571687,2.815731538,0.000291395,0,0,0,0,1.341177844,81.19100202,,0.000647545,,,
3322,14366.03258,11-12-2015 21:27:24,269.8427198,7,1,-0.056008119,3.767580032,2.061032338,0.724870157,7.920571687,2.815790542,0.000323772,0,0,0,0,1.341162181,81.19005104,,0.000323773,,,
3323,14367.03549,11-12-2015 21:27:25,270.8456327,7,1,-0.056188729,3.767903805,2.061032338,0.724885824,7.920571687,2.81584957,0.000323772,0,0,0,0,1.341146514,81.18909982,,0.000323772,,,
3324,14368.03849,11-12-2015 21:27:26,271.8486276,7,1,-0.056188729,3.768227577,2.061032338,0.724901478,7.920571687,2.815908555,0.000259018,0,0,0,0,1.34113086,81.18814939,,0.000323773,,,
3325,14369.04134,11-12-2015 21:27:27,272.8514798,7,1,-0.056188729,3.76855135,2.061032338,0.724917134,7.920571687,2.815967554,0.000259018,0,0,0,0,1.341115204,81.18719883,,0.000485658,,,
3326,14370.04425,11-12-2015 21:27:28,273.8543904,7,1,-0.056188729,3.769037008,2.061032338,0.724932783,7.920571687,2.816026532,0.000291395,0,0,0,0,1.341099555,81.1862487,,0.000161887,,,
3327,14371.04717,11-12-2015 21:27:29,274.8573139,7,1,-0.056188729,3.769198895,2.061032338,0.724948446,7.920571687,2.816085566,0.000194263,0,0,0,0,1.341083892,81.18529772,,0.000485658,,,
3328,14372.05008,11-12-2015 21:27:30,275.8602263,7,1,-0.056188729,3.769684553,2.061032338,0.724964089,7.920571687,2.816144534,0.000226641,0,0,0,0,1.341068249,81.18434795,,0.000323773,,,
3329,14373.05305,11-12-2015 21:27:31,276.8631908,7,1,-0.056188729,3.770008326,2.061032338,0.724979746,7.920571687,2.816203559,0.000226641,0,0,0,0,1.341052592,81.18339734,,0.000323772,,,
3330,14374.05595,11-12-2015 21:27:32,277.8660891,7,1,-0.056188729,3.770332098,2.061032338,0.724995398,7.920571687,2.816262569,0.000194263,0,0,0,0,1.34103694,81.18244702,,0.000161886,,,
3331,14375.05887,11-12-2015 21:27:33,278.8690122,7,1,-0.056188729,3.770493984,2.061032338,0.725011048,7.920571687,2.816321579,0.000161886,0,0,0,0,1.34102129,81.18149683,,0.000485659,,,
3332,14376.06178,11-12-2015 21:27:34,279.8719246,7,1,-0.056188729,3.770979643,2.061032338,0.725026715,7.920571687,2.816380654,0.000194263,0,0,0,0,1.341005623,81.18054561,,0.000161886,,,
3333,14377.06473,11-12-2015 21:27:35,280.8748695,7,1,-0.056369338,3.771141529,2.061032338,0.725042381,7.920571687,2.816439734,0.000161886,0,0,0,0,1.340989957,81.17959445,,0.000485659,,,
3334,14378.06762,11-12-2015 21:27:36,281.8777651,7,1,-0.056008119,3.771627188,2.061032338,0.725058028,7.920571687,2.816498742,0.000226641,0,0,0,0,1.34097431,81.17864444,,0.000323772,,,
3335,14379.07053,11-12-2015 21:27:37,282.8806763,7,1,-0.056188729,3.77195096,2.061032338,0.725073679,7.920571687,2.816557774,0.000194263,0,0,0,0,1.340958659,81.17769419,,0.000161886,,,
3336,14380.07346,11-12-2015 21:27:38,283.8835998,7,1,-0.056188729,3.772112846,2.061032338,0.725089327,7.920571687,2.816616798,0.000161886,0,0,0,0,1.340943011,81.17674412,,0.000323773,,,
3337,14381.07636,11-12-2015 21:27:39,284.8864998,7,1,-0.056369338,3.772436619,2.061032338,0.725104988,7.920571687,2.816675876,0.000161886,0,0,0,0,1.34092735,81.17579326,,0.000323772,,,
3338,14382.07928,11-12-2015 21:27:40,285.8894212,7,1,-0.056188729,3.772760391,2.061032338,0.725120654,7.920571687,2.816734976,0.000194263,0,0,0,0,1.340911684,81.1748421,,0,,,
3339,14383.08222,11-12-2015 21:27:41,286.8923665,7,1,-0.056369338,3.772760391,2.061032338,0.725136305,7.920571687,2.816794025,0.000161886,0,0,0,0,1.340896033,81.17389184,,0.000323773,,,
3340,14384.08512,11-12-2015 21:27:42,287.8952569,7,1,-0.056188729,3.773084164,2.061032338,0.725151963,7.920571687,2.816853103,9.71E-05,0,0,0,0,1.340880375,81.17294117,,0.000161886,,,
3341,14385.08807,11-12-2015 21:27:43,288.8982107,7,1,-0.056188729,3.77324605,2.061032338,0.725167615,7.920571687,2.816912162,0.000129509,0,0,0,0,1.340864723,81.17199085,,0.000485659,,,
3342,14386.09584,11-12-2015 21:27:44,289.9059866,7,1,-0.056188729,3.773731709,2.061032338,0.725183346,7.920571687,2.816971522,0.000194263,0,0,0,0,1.340848992,81.17103574,,0.000161886,,,
